"HP_ACCT","SKU","PARTNO","DEAL_NAME","PRODUCT_NAME","BRMPACKAGEID","STATUS","QUANTITY","PURCHASE_START_DATE","PURCHASE_END_DATE","CYCLE_START_DATE","CYCLE_END_DATE","CREATED_DATE","MRC_PARTNER_PRICE","MRC_EU_PRICE","ONETIME_PARTNER_PRICE","ONETIME_EU_PRICE"
"1708419","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:1","10550076458-4536356",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:02,30-OCT-2020 07:00:00,25-MAR-2021 16:12:02,30-OCT-2020 13:29:53,0,0,0,0
"1708419","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Min_Cvt:0","10550076458-4536356",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:02,30-OCT-2020 07:00:00,25-MAR-2021 16:12:02,30-OCT-2020 13:29:53,0,0,0,0
"1708419","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10550076458-4535996",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:18,30-OCT-2020 07:00:00,25-MAR-2021 16:12:18,30-OCT-2020 09:32:22,0,1.99,0,0
"1708419","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10550076458-4535997",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:17,29-NOV-2020 08:00:00,25-MAR-2021 16:12:17,30-OCT-2020 09:32:23,0,1.99,0,0
"1708419","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10550076458-4535998",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:17,30-OCT-2020 07:00:00,25-MAR-2021 16:12:17,30-OCT-2020 09:32:24,0,1.99,0,0
"1708419","VNMBR02101","UN210R","1:::040120:ACCT:6:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:6","10550076458-4535999",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:17,30-OCT-2020 07:00:00,25-MAR-2021 16:12:17,30-OCT-2020 09:34:39,0,3.99,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,31.99,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550076458-4536342",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 07:00:00,25-MAR-2021 16:12:16,30-OCT-2020 13:29:39,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,31.99,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550076458-4536343",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 07:00:00,25-MAR-2021 16:12:15,30-OCT-2020 13:29:40,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,31.99,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,0,0,0
"1708419","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550076458-4536344",3,1,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 07:00:00,25-MAR-2021 16:12:14,30-OCT-2020 13:29:41,0,0,0,0
"1708419","VOPT000009","UN020R","1:::151016:ACCT:0:Fax","1:::151016:MRC:Fax:0","10550076458-4823471",3,1,28-JAN-2021 08:00:00,25-MAR-2021 16:12:19,25-MAR-2021 16:12:19,25-MAR-2021 16:12:19,28-JAN-2021 19:31:58,0,3.99,0,0
"1708419","VOPT000009","UN020R","1:::151016:ACCT:0:Fax","1:::151016:MRC:Min_Cvt:0","10550076458-4823471",3,1,28-JAN-2021 08:00:00,25-MAR-2021 16:12:20,25-MAR-2021 16:12:20,25-MAR-2021 16:12:20,28-JAN-2021 19:31:59,0,0,0,0
"1708419","VUSG000001","UN270R","1:::040120:ACCT:1:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:1","10550076458-4791451",3,1,20-JAN-2021 08:00:00,25-MAR-2021 16:11:59,20-JAN-2021 08:00:00,25-MAR-2021 16:11:59,20-JAN-2021 15:05:26,0,0,0,0
"1708419","VTFCR00202","UN224R","1:::040120:ACCT:8:TF_CREDIT","1:::040120:MRC:TF_CREDIT:8","10550076458-4791452",3,1,20-JAN-2021 08:00:00,25-MAR-2021 16:11:57,20-JAN-2021 08:00:00,25-MAR-2021 16:11:57,20-JAN-2021 15:05:29,0,50,0,0
"1708419","VTFCR00202","UN224R","1:::040120:ACCT:8:TF_CREDIT","1:::102320:MRC:TF_CHARGE:0:50","10550076458-4791452",3,1,20-JAN-2021 08:00:00,25-MAR-2021 16:11:56,20-JAN-2021 08:00:00,25-MAR-2021 16:11:56,20-JAN-2021 15:05:29,0,0,0,0
"1708419","VTFCR00202","UN224R","1:::040120:ACCT:8:TF_CREDIT","1:::102320:MRC:Min_Cvt:0","10550076458-4791452",3,1,20-JAN-2021 08:00:00,25-MAR-2021 16:11:57,20-JAN-2021 08:00:00,25-MAR-2021 16:11:57,20-JAN-2021 15:05:29,0,0,0,0
"1708422","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10550077754-4539774",3,1,30-OCT-2020 07:00:00,30-OCT-2020 18:35:48,30-OCT-2020 07:00:00,30-OCT-2020 18:35:48,30-OCT-2020 18:35:47,-0.3,4.49,0,0
"1708422","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10550077754-4539512",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:55,30-OCT-2020 07:00:00,25-MAR-2021 09:32:55,30-OCT-2020 18:23:08,0,4.49,0,0
"1708422","VOPT000007","UN019R","1:::200219:ACCT:1:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:1","10550077754-4539516",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:54,30-OCT-2020 07:00:00,25-MAR-2021 09:32:54,30-OCT-2020 18:24:17,0,3.99,0,0
"1708422","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10550077754-4539781",3,1,30-OCT-2020 07:00:00,30-OCT-2020 18:36:28,30-OCT-2020 07:00:00,30-OCT-2020 18:36:28,30-OCT-2020 18:36:27,-0.3,4.49,0,0
"1708422","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10550077754-4539789",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:53,30-OCT-2020 07:00:00,25-MAR-2021 09:32:53,30-OCT-2020 18:37:23,0,4.49,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:Service_Line:5","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:16,30-OCT-2020 07:00:00,25-MAR-2021 09:33:16,30-OCT-2020 18:40:29,0,5.49,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 18:40:29,0,0,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 18:40:29,0,0,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 18:40:29,0,0,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:16,30-OCT-2020 07:00:00,25-MAR-2021 09:33:16,30-OCT-2020 18:40:29,0,0,0,0
"1708422","VUSR000007","UN010R","1:::151016:ACCT:5:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4539797",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 07:00:00,25-MAR-2021 09:33:18,30-OCT-2020 18:40:29,0,0,0,0
"1708422","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10550077754-4539893",3,1,30-OCT-2020 07:00:00,30-OCT-2020 18:50:08,30-OCT-2020 07:00:00,30-OCT-2020 18:50:08,30-OCT-2020 18:50:08,-0.3,4.49,0,0
"1708422","VCBX000001","UN247R","1:::201224:ACCT:0:VOICE_MAIL","1:::201224:MRC:VOICE_MAIL:0","10550077754-5018966",3,1,24-MAR-2021 07:00:00,25-MAR-2021 09:33:19,24-MAR-2021 07:00:00,25-MAR-2021 09:33:19,24-MAR-2021 08:00:37,0,0,0,0
"1708422","VUSG000001","UN270R","1:::040120:ACCT:1:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:1","10550077754-4534630",3,1,29-OCT-2020 07:00:00,25-MAR-2021 09:32:52,29-OCT-2020 07:00:00,25-MAR-2021 09:32:52,29-OCT-2020 20:12:03,0,0,0,0
"1708422","VUSG000000","UN269R","1:::040120:ACCT:0:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:0","10550077754-4534631",3,1,29-OCT-2020 07:00:00,25-MAR-2021 09:33:15,29-OCT-2020 07:00:00,25-MAR-2021 09:33:15,29-OCT-2020 20:12:04,0,0,0,0
"1708422","VOPT000007","UN019R","1:::200219:ACCT:1:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:1","10550077754-4534632",3,1,29-OCT-2020 07:00:00,25-MAR-2021 09:33:14,29-OCT-2020 07:00:00,25-MAR-2021 09:33:14,29-OCT-2020 20:12:05,0,3.99,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536368",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:01,30-OCT-2020 07:00:00,25-MAR-2021 09:33:01,30-OCT-2020 13:30:09,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,31.99,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:59,30-OCT-2020 07:00:00,25-MAR-2021 09:32:59,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536369",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 07:00:00,25-MAR-2021 09:33:00,30-OCT-2020 13:30:10,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,31.99,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536370",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 07:00:00,25-MAR-2021 09:32:58,30-OCT-2020 13:30:11,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,31.99,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536371",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 07:00:00,25-MAR-2021 09:32:57,30-OCT-2020 13:30:12,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::200219:MRC:Service_Line:17","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:12,30-OCT-2020 07:00:00,25-MAR-2021 09:33:12,30-OCT-2020 13:29:58,0,15.99,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:12,30-OCT-2020 07:00:00,25-MAR-2021 09:33:12,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536357",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:58,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::200219:MRC:Service_Line:17","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:29:59,0,15.99,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:1","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Min_Cvt:0","10550077754-4536358",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 07:00:00,25-MAR-2021 09:33:11,30-OCT-2020 13:29:59,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::200219:MRC:Service_Line:17","10550077754-4536359",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:09,30-OCT-2020 07:00:00,25-MAR-2021 09:33:09,30-OCT-2020 13:30:00,0,15.99,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee:1","10550077754-4536359",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:30:00,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee2:1","10550077754-4536359",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:30:00,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:Reg_Fee3:1","10550077754-4536359",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 07:00:00,25-MAR-2021 09:33:10,30-OCT-2020 13:30:00,0,0,0,0
"1708422","VUSR000015","UN187R","1:::200219:ACCT:17:Service_Line","1:::151016:MRC:LINE_TAX:0","10550077754-4536359",3,1,30-OCT-2020 07:00:00,25-MAR-2021 09:33:09,30-OCT-2020 07:00:00,25-MAR-2021 09:33:09,30-OCT-2020 13:30:00,0,0,0,0
